file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
66127984.jpg,1333,2000,"[653.1828502022207, 114.94804359173652, 331.2902898786666, 451.05195640826287]",20-30s,Mongoloid,unmasked,light,Happiness,Female
84822448.jpg,1333,2000,"[901.6363636363639, 172.00000000000006, 337.27272727272606, 432.50137499999977]",20-30s,Mongoloid,unmasked,light,Neutral,Female
70288092.jpg,2000,1333,"[581.9999999999993, 213.96988711999091, 287.99999999999983, 333.0526975400172]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
58216859.jpg,1333,2000,"[1112.003000750188, 288.0, 312.99699924981354, 396.99999999999966]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Male
69290709.jpg,2000,1333,"[279.07894736842104, 0.0, 1053.9210526315787, 1435.8947368421047]",Kid,Mongoloid,unmasked,light,Happiness,Female
63026634.jpg,2000,1500,"[586.4209929443027, 401.32975044291493, 391.0593608991208, 539.1580170007238]",20-30s,Mongoloid,masked,light,Neutral,Female
3834314.jpg,1333,2000,"[1065.8369592397976, 230.05999999999736, 522.1630407601795, 670.939999999998]",20-30s,Mongoloid,unmasked,light,Happiness,Female
82816404.jpg,1333,2000,"[1201.8406538178983, 189.99893079957337, 187.79813107085275, 250.48885475127855]",20-30s,Mongoloid,unmasked,light,Neutral,Male
68085183.jpg,1333,2000,"[523.4621495757746, 382.0010692004199, 254.01363650330748, 345.9149722861553]",20-30s,Mongoloid,masked,light,Neutral,Female
14959872.jpg,2000,2000,"[1219.4456674203027, 467.5325995478163, 170.74992986660422, 218.93480090436336]",20-30s,Mongoloid,unmasked,light,Happiness,Female
63223871.jpg,1333,2000,"[1058.1195904783333, 275.58221401808925, 359.785566233179, 488.46360860508855]",40-50s,Mongoloid,unmasked,light,Neutral,Female
84896758.jpg,2000,1323,"[393.08624833931503, 204.34644926141414, 148.31557973346708, 204.6535507385861]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_8389.jpg,1024,1024,"[270.0465007905964, 200.64785601343385, 561.4036103617118, 714.7923239697722]",20-30s,Mongoloid,unmasked,light,Neutral,Female
76007696.jpg,1498,2000,"[808.9999999999999, 197.00000000000037, 1107.6859035004723, 912.5025252525254]",40-50s,Caucasian,unmasked,mid-light,Neutral,Female
82491143.jpg,1334,2000,"[1073.9986308446457, 499.0000000000003, 367.0003422888375, 275.9999999999996]",20-30s,Mongoloid,unmasked,light,Neutral,Female
84443826.jpg,2000,1333,"[457.2508706009986, 431.5044980189283, 290.7491293990011, 337.41584439913584]",20-30s,Caucasian,unmasked,light,Neutral,Female
75727238.jpg,2000,1331,"[544.0, 400.00000000000006, 381.0, 489.3065782098387]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
67323073.jpg,1333,2000,"[962.8470190763436, 199.99999999999974, 271.1529809236555, 374.3931412459438]",20-30s,Caucasian,unmasked,light,Happiness,Female
61945960.jpg,1333,2000,"[543.5287562181925, 142.1433623167499, 205.79138382221134, 268.97441988356167]",20-30s,Mongoloid,unmasked,light,Anger,Female
73876273.jpg,1333,2000,"[1176.263162364614, 327.7991597701692, 214.73683763538574, 278.4667600255365]",20-30s,Mongoloid,unmasked,light,Happiness,Female
58161508.jpg,1333,2000,"[1333.9482231850584, 292.02720563755076, 269.6308802822091, 457.3297454062041]",20-30s,Mongoloid,unmasked,light,Happiness,Female
70862356.jpg,2000,1600,"[726.7478729369333, 459.0262960180252, 286.2346961164371, 371.97370398196995]",20-30s,Negroid,unmasked,mid-light,Neutral,Female
37856163.jpg,1333,2000,"[1108.0020005001368, 240.99999999999997, 267.9959989997495, 298.9999999999986]",20-30s,Caucasian,unmasked,light,Happiness,Male
61282678.jpg,1334,2000,"[943.0352749002852, 280.9999999999998, 356.964725099712, 336.397560422325]",Kid,Caucasian,unmasked,light,Happiness,Female
86859315.jpg,1333,2000,"[344.20921323059133, 107.65159518724329, 167.2263128393524, 214.34840481275492]",20-30s,Caucasian,unmasked,light,Happiness,Male
108269240.jpg,1333,2000,"[867.6466979025816, 236.3245733237169, 226.32334895129597, 267.67542667628294]",20-30s,Caucasian,unmasked,light,Neutral,Male
68331067.jpg,1333,2000,"[1018.399015492455, 49.95611155305768, 407.72554413234474, 544.1307219128598]",20-30s,Caucasian,unmasked,light,Happiness,Female
68000432.jpg,2000,1333,"[430.4870811785639, 247.00000000000017, 318.64760793751265, 411.75464807273585]",Teenager,Mongoloid,unmasked,mid-light,Happiness,Female
94395878.jpg,2000,1333,"[360.54399347432803, 982.1890458631038, 93.10001165298164, 186.81095413689]",Teenager,Caucasian,unmasked,light,Neutral,Male
45978711.jpg,1333,2000,"[918.2385883964912, 210.0000000000006, 193.30140341210165, 278.26464573761257]",20-30s,Mongoloid,unmasked,mid-light,Surprise,Female
72364657.jpg,2000,1334,"[399.14254729499856, 402.0202412478997, 314.5797561327979, 398.0982094490516]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
48353331.jpg,1333,2000,"[1048.0010002500628, 155.9999999999999, 269.99949987496865, 346.9999999999996]",20-30s,Mongoloid,unmasked,light,Happiness,Female
62186722.jpg,1333,2000,"[765.0346745778487, 177.19387851243692, 244.89597626645673, 329.515303718906]",20-30s,Negroid,unmasked,mid-dark,Happiness,Female
68843330.jpg,1333,2000,"[587.9999999999987, 236.42498391409322, 325.18068113346544, 475.8178640368155]",20-30s,Mongoloid,unmasked,light,Happiness,Female
97030289.jpg,1333,2000,"[549.9999999999995, 212.99999999999946, 262.01150595887526, 303.0068014093877]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
100217739.jpg,1333,2000,"[646.7699944489382, 208.87603187406907, 426.95295423779294, 564.1239681259314]",Senior,Mongoloid,unmasked,light,Anger,Male
image_3419.jpg,1024,1024,"[207.13131313131325, 150.8484848484845, 589.9595959595961, 857.3838383838371]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
71187000.jpg,1333,2000,"[942.1074396764437, 303.1558692247891, 422.96797084932945, 446.2142397545504]",20-30s,Mongoloid,unmasked,light,Happiness,Female
72699274.jpg,1333,2000,"[1102.776404318571, 238.08080808080805, 441.22359568142735, 565.6565656565656]",20-30s,Mongoloid,unmasked,light,Neutral,Female
63427634.jpg,1333,2000,"[824.2844012604735, 87.99999999999956, 169.0481356405875, 210.91282026721086]",Teenager,Caucasian,unmasked,light,Happiness,Male
40558889.jpg,1333,2000,"[947.0032508127049, 87.99999999999986, 264.9982495623905, 320.9999999999992]",20-30s,Caucasian,unmasked,light,Happiness,Female
85462896.jpg,1333,2000,"[551.2083289533572, 315.99999999999886, 210.79167104664293, 308.82165796901756]",20-30s,Caucasian,unmasked,mid-light,Surprise,Male
49291395.jpg,2000,2000,"[842.4458890788782, 423.457835563152, 483.0238929685368, 663.5903021158223]",20-30s,Caucasian,unmasked,light,Neutral,Female
88819398.jpg,1333,2000,"[702.1261680807013, 316.94405125831554, 159.40781663922596, 207.92136538690164]",20-30s,Mongoloid,unmasked,light,Happiness,Male
79168832.jpg,2000,1334,"[568.0633406842603, 451.5391218754234, 159.53790655914113, 230.81718639331362]",20-30s,Caucasian,unmasked,light,Disgust,Female
45342319.jpg,1333,2000,"[347.61070744170325, 170.4469199762214, 424.3536010859226, 580.568179202229]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
82134764.jpg,1333,2000,"[429.9989832000155, 372.00000000000017, 148.00162687997485, 135.0]",20-30s,Mongoloid,unmasked,light,Neutral,Female
68326829.jpg,1333,2000,"[1159.3876905029533, 219.00000000000315, 132.35384916175684, 172.77368716064763]",Senior,Mongoloid,masked,mid-dark,Neutral,Male
image_7458.jpg,1024,1024,"[182.3121951219516, 162.80487804878013, 573.9317073170736, 804.0634146341466]",20-30s,Mongoloid,unmasked,light,Happiness,Male
image_6915.jpg,1024,1024,"[233.00000000000043, 197.00000000000014, 547.0000000000005, 766.9999999999994]",Senior,Caucasian,unmasked,mid-light,Neutral,Male
60884274.jpg,1335,2000,"[1328.193386482958, 363.51901803724553, 268.8066135170343, 327.480981962752]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
62764999.jpg,1428,2000,"[1277.221827015353, 218.18898963577874, 328.20623629010043, 426.0137629552756]",40-50s,Mongoloid,unmasked,light,Happiness,Female
76813001.jpg,1333,2000,"[875.9949396880241, 165.3488847541333, 185.65317250139861, 250.30806227453297]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_7560.jpg,1024,1024,"[199.55555555555588, 189.66666666666674, 560.6868686868689, 755.080808080807]",20-30s,Mongoloid,unmasked,light,Happiness,Female
76569012.jpg,1125,2000,"[431.0000000000028, 241.00000000000043, 375.9737039819683, 473.7250679537748]",40-50s,Mongoloid,unmasked,light,Happiness,Female
63982120.jpg,1497,2000,"[673.7126132644295, 391.86814048041475, 726.412425046249, 553.886243654548]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
10635519.jpg,2000,1333,"[421.97594149908315, 267.9999999999995, 380.0283546617849, 453.99999999999466]",Senior,Mongoloid,unmasked,light,Neutral,Female
69830110.jpg,2000,1333,"[593.3204698556301, 296.52043357938066, 200.65188970163695, 281.47956642061814]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_1042.jpg,1024,1024,"[260.47887323943587, 172.2065727699527, 626.4882629107983, 786.6009389671341]",20-30s,Caucasian,unmasked,light,Happiness,Female
59955016.jpg,1333,2000,"[545.9893704912934, 96.35607751228211, 300.1632455767677, 401.6439224877145]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
98000134.jpg,1333,2000,"[764.3398471993504, 267.3768376882237, 313.69460101841656, 413.01323226959994]",20-30s,Mongoloid,unmasked,light,Happiness,Female
7663541.jpg,2000,1333,"[460.9899483985773, 278.0000000000001, 303.0100516014237, 412.0486824896233]",20-30s,Mongoloid,unmasked,light,Happiness,Female
41956061.jpg,1303,2000,"[874.7175386893601, 116.528273092843, 280.81995684850733, 348.67670308593625]",40-50s,Caucasian,unmasked,light,Happiness,Female
53916402.jpg,1333,2000,"[739.478233369283, 271.0748155032624, 295.57354344565596, 413.925184496737]",20-30s,Mongoloid,unmasked,light,Happiness,Female
40928999.jpg,1333,2000,"[258.9999999999999, 31.42452830188679, 769.0000000000002, 809.8561320754718]",20-30s,Mongoloid,unmasked,light,Neutral,Female
24216702.jpg,1333,2000,"[1272.2107659220696, 450.9999999999991, 168.78923407792647, 187.5882919075318]",20-30s,Mongoloid,unmasked,light,Happiness,Male
63827440.jpg,1331,2000,"[574.2298133925204, 354.13147411146343, 303.77018660748513, 283.2660862729348]",20-30s,Caucasian,unmasked,light,Neutral,Male
72572345.jpg,1333,2000,"[937.5087163232964, 0.0, 518.8652931854199, 291.16864608075986]",Kid,Caucasian,unmasked,light,Happiness,Female
70703913.jpg,1500,2000,"[755.9922642367031, 486.3293153075486, 66.01654679997257, 78.86919473484417]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
7478278.jpg,1333,2000,"[597.8801510891496, 121.44619579108812, 724.1995683167185, 870.4820652636954]",20-30s,Mongoloid,unmasked,light,Happiness,Female
73448024.jpg,1333,2000,"[1028.9894513963545, 255.02868580765866, 464.92922915241076, 577.3929039935742]",40-50s,Mongoloid,unmasked,light,Happiness,Female
62824586.jpg,1333,2000,"[1184.643344910903, 177.99999999999923, 395.9669560143834, 451.1390190660246]",20-30s,Mongoloid,unmasked,mid-light,Sadness,Female
46595948.jpg,1333,2000,"[794.097516480686, 387.9999999999987, 173.58543057354424, 238.94632307406513]",Kid,Caucasian,unmasked,light,Happiness,Female
70682852.jpg,2000,1333,"[526.8558518586524, 343.99999999999943, 249.41405734883338, 271.0336384190054]",20-30s,Caucasian,unmasked,light,Surprise,Male
image_2342.jpg,1024,1024,"[241.80808080808035, 170.0101010101008, 556.9999999999989, 767.9393939393925]",20-30s,Mongoloid,unmasked,light,Happiness,Female
46860338.jpg,1334,2000,"[1226.960305408847, 88.50835257331248, 301.0396945911515, 366.4992406751533]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
55517584.jpg,1344,2000,"[1076.689794218025, 233.50908858065156, 204.3102057819753, 313.49091141934747]",20-30s,Caucasian,unmasked,light,Happiness,Female
66988017.jpg,1125,2000,"[959.5604006944, 135.43702111947076, 494.0221520676401, 659.5951772499318]",Baby,Mongoloid,unmasked,light,Anger,Male
72354823.jpg,1333,2000,"[1063.5556624920061, 93.99999999999997, 320.718809569643, 399.99999999999955]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_1640.jpg,1024,1024,"[287.3936791926116, 171.38374802350938, 586.6212175610414, 831.9932238858108]",20-30s,Caucasian,unmasked,light,Happiness,Male
84244397.jpg,1336,2000,"[1008.9586921568048, 180.05679248172143, 279.0826156863903, 374.9535334240464]",Senior,Caucasian,unmasked,light,Happiness,Female
70656371.jpg,1333,2000,"[1563.9696955523739, 388.62086047344815, 128.92327891793826, 177.4022795026104]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
9679114.jpg,1366,2000,"[1211.9258176108842, 324.99999999999574, 287.5833820750985, 352.67639115444223]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
58921571.jpg,1333,2000,"[595.0991055085634, 188.120825080254, 153.53452598857672, 213.8301345536506]",Kid,Caucasian,unmasked,light,Happiness,Female
86572190.jpg,1333,2000,"[934.8266529442277, 307.3057851239667, 258.02706461739433, 376.867768595042]",40-50s,Caucasian,unmasked,light,Neutral,Male
64246371.jpg,1333,2000,"[728.3964220342593, 609.1961614643775, 70.50447245716148, 148.07178471415787]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
10957478.jpg,1333,2000,"[1251.943556371759, 7.606798938105356e-15, 323.0564436282423, 343.2972039912822]",20-30s,Mongoloid,masked,light,Neutral,Female
75986760.jpg,1333,2000,"[566.0311814505047, 244.0000000000001, 223.6819178901724, 285.4298421316869]",Kid,Caucasian,unmasked,light,Happiness,Female
87434922.jpg,2000,1333,"[369.74781092479014, 1010.6791156508621, 159.2521890752116, 185.01412100907962]",Kid,Mongoloid,unmasked,light,Neutral,Female
9963284.jpg,1334,2000,"[1202.7288919848295, 281.0000000000002, 188.2711080151713, 256.0000000000003]",20-30s,Mongoloid,unmasked,light,Happiness,Female
40079979.jpg,1334,2000,"[934.4963370932194, 0.0, 139.21612764027182, 180.99999999999966]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
75001586.jpg,1333,2000,"[1059.254631617762, 243.1236742895462, 304.296876341988, 381.26431180428614]",40-50s,Mongoloid,unmasked,light,Neutral,Male
85074230.jpg,1305,2000,"[1113.9282152858411, 149.9999999999999, 227.07178471415992, 317.09688856325005]",20-30s,Caucasian,unmasked,light,Neutral,Female
48904067.jpg,1335,2000,"[909.1232875507618, 379.1456040624827, 168.87671244923783, 253.82912081249688]",20-30s,Negroid,unmasked,mid-light,Happiness,Female
83007891.jpg,1333,2000,"[1032.4242689541406, 184.28403257737946, 268.24641335532465, 410.14790226785726]",20-30s,Mongoloid,unmasked,light,Happiness,Female
86221245.jpg,1333,2000,"[552.0578512396695, 180.1464255866706, 674.3967650025646, 873.5742806733623]",20-30s,Caucasian,unmasked,light,Anger,Female
86131039.jpg,1333,2000,"[916.818838479186, 268.09992437664357, 297.52295104674096, 399.2071106978835]",20-30s,Mongoloid,unmasked,light,Happiness,Female
83554034.jpg,1333,2000,"[740.9999999999995, 164.89251177527638, 249.99999999999972, 321.1074882247234]",Senior,Negroid,unmasked,mid-dark,Neutral,Male
17831161.jpg,1414,2000,"[792.6019657741369, 271.9999999999993, 195.39803422586238, 250.64851157553088]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78964478.jpg,972,2000,"[1255.8407288315648, 170.21697752004116, 173.84670316415853, 313.4087515540094]",20-30s,Caucasian,unmasked,mid-light,Surprise,Female
67998923.jpg,1337,2000,"[499.999999999999, 325.361418531266, 126.85655459490339, 218.55036622286292]",20-30s,Mongoloid,unmasked,light,Neutral,Female
72224692.jpg,2000,1330,"[712.3173269590282, 276.85479377093924, 212.12866984205107, 290.3817354096865]",20-30s,Negroid,unmasked,mid-dark,Happiness,Female
50212095.jpg,1333,2000,"[624.9694253982568, 320.80143392724096, 237.18580820083508, 322.56196033289814]",20-30s,Mongoloid,unmasked,light,Happiness,Female
62215723.jpg,2000,1333,"[417.267589854128, 599.2578955324616, 256.6569507256011, 367.127647724908]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_2941.jpg,1024,1024,"[191.10798122065663, 189.55868544600904, 535.4694835680749, 724.3521126760539]",20-30s,Mongoloid,unmasked,light,Neutral,Female
63551982.jpg,2000,1333,"[825.2495879055369, 322.9091742406161, 321.4956937340804, 421.0749792795372]",20-30s,Mongoloid,unmasked,light,Neutral,Female
68579145.jpg,1333,2000,"[887.0112211740089, 194.58157353881742, 221.98877882599422, 332.1439543995382]",Senior,Caucasian,unmasked,light,Neutral,Female
73470336.jpg,1125,2000,"[653.5233559156732, 0.0, 654.2149661264634, 834.2424612289047]",20-30s,Caucasian,unmasked,mid-light,Sadness,Female
70652979.jpg,1333,2000,"[430.73767636376, 11.219465927331065, 379.41210132048013, 423.5555090962756]",20-30s,Mongoloid,unmasked,light,Disgust,Male
29645912.jpg,2000,1223,"[490.27283019275916, 238.0000000000017, 235.72716980724348, 311.9999999999989]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
55930691.jpg,2000,1333,"[728.999999999999, 365.9999999999992, 170.98429681978735, 155.90000000000018]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_7829.jpg,1024,1024,"[119.98857142857113, 186.6685714285716, 642.2342857142842, 793.7657142857147]",20-30s,Caucasian,unmasked,light,Happiness,Male
104516455.jpg,1333,2000,"[539.8004552519365, 147.99999999999997, 249.02016608833372, 325.411708092467]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
87499262.jpg,2000,1333,"[564.0064971414034, 475.99982642693607, 342.99350285859424, 413.00003155873895]",Kid,Mongoloid,unmasked,light,Neutral,Female
83330162.jpg,1333,2000,"[767.8295205274561, 295.1131420814808, 273.34095894508584, 342.88685791851776]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
25551348.jpg,1324,2000,"[866.663504640858, 246.99999999999997, 345.5431356133429, 468.13397062765307]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
64686711.jpg,1324,2000,"[980.3792369018009, 128.0, 249.24152619639918, 388.00000000000006]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_7720.jpg,1024,1024,"[129.7674960470187, 171.11964003358477, 599.139502371788, 804.5065431120063]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_4399.jpg,1024,1024,"[205.99999999999977, 157.74498229043672, 589.507674144038, 812.1062573789845]",20-30s,Caucasian,unmasked,light,Neutral,Male
87127889.jpg,1333,2000,"[428.5114899113312, 365.99999999999994, 519.7560416463115, 607.5252205225866]",Kid,Mongoloid,unmasked,light,Happiness,Male
78676150.jpg,1333,2000,"[1364.002750687674, 177.9999999999997, 153.99549887472097, 198.99999999999963]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
30126743.jpg,1333,2000,"[750.2872220573022, 5.999999999999301, 323.4116792521895, 336.513533306849]",Senior,Mongoloid,unmasked,mid-light,Neutral,Female
